Fail Type;Vin;MOS Type;Node;Fail?;Failed bits;Time_start;Time_end;Voltage
slope;1.07;CMOS_P;C_F_C10_NDNEG;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9135981936E-07', '4.9135981936E-07', '4.9135981936E-07', '4.9135981936E-07', 0, 0];[2.2999998213000001, 2.2999996773000002, 2.2999999395600002, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C10_NDPOS;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', 0, 0];[2.2999998159000001, 2.2999996545000001, 2.2999999395600002, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C11_NDNEG;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9252322752E-07', '4.9252322752E-07', '4.9252322752E-07', '4.9252322752E-07', 0, 0];[2.2999998202, 2.2999996790999999, 2.2999999395500001, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C11_NDPOS;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', 0, 0];[2.2999998000000001, 2.2999996790999999, 2.2999999395500001, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C12_NDNEG;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9775726039E-07', '4.9775726039E-07', '4.9775726039E-07', '4.9775726039E-07', 0, 0];[2.2999998175999998, 2.2999996786999999, 2.2999999353499998, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C12_NDPOS;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', 0, 0];[2.2999998178999999, 2.2999996755000001, 2.2999998992999999, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C13_NDNEG;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9073359806E-07', '4.9073359806E-07', '4.9073359806E-07', '4.9073359806E-07', 0, 0];[2.2999998208000001, 2.2999996790999999, 2.2999999395400001, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C13_NDPOS;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9731246073E-07', '4.9731246073E-07', '4.9731246073E-07', '4.9731246073E-07', 0, 0];[2.2999998094, 2.2999996790999999, 2.2999999394200001, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C14_NDNEG;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9019417603E-07', '4.9019417603E-07', '4.9019417603E-07', '4.9019417603E-07', 0, 0];[2.2999998217000002, 2.2999996780999998, 2.2999999395600002, 2.2999999999999998, 0, 0]
slope;1.07;CMOS_P;C_F_C14_NDPOS;1;[1, 1, 1, 1, 0, 0];['0.0000000000E00', '0.0000000000E00', '0.0000000000E00', '0.0000000000E00', 0, 0];['4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', '4.9772820313E-07', 0, 0];[2.2999998198, 2.2999996568999999, 2.2999999395600002, 2.2999999999999998, 0, 0]
